TEMPORAL;TERRITORIO;SEXO;LUGARNACIMIEN;INDICATOR;OBS_VALUE;FREQ
2022;;01;18;ANDALUCES;8778.0;A
2022;;01;21;ANDALUCES;1937.0;A
2022;;01;23;ANDALUCES;3327.0;A
2022;;01;29;ANDALUCES;9337.0;A
2022;;01;41;ANDALUCES;8864.0;A
2022;;01;C01;ANDALUCES;50524.0;A
2022;;01;C02;ANDALUCES;5026.0;A
2022;;01;66;ANDALUCES;98839.0;A
2022;;01;NC000;ANDALUCES;521.0;A
2022;;01;00;ANDALUCES;154910.0;A
2022;;06;04;ANDALUCES;6239.0;A
2022;;06;11;ANDALUCES;7999.0;A
2022;;06;14;ANDALUCES;5023.0;A
2022;;06;18;ANDALUCES;9072.0;A
2022;;06;21;ANDALUCES;2038.0;A
2022;;06;23;ANDALUCES;3544.0;A
2022;;06;29;ANDALUCES;9638.0;A
2022;;06;41;ANDALUCES;9270.0;A
2022;;06;C01;ANDALUCES;52823.0;A
2022;;06;C02;ANDALUCES;5012.0;A
2022;;06;66;ANDALUCES;100588.0;A
2022;;06;NC000;ANDALUCES;452.0;A
2022;;06;00;ANDALUCES;158875.0;A
2022;04;00;04;ANDALUCES;11774.0;A
2022;04;00;11;ANDALUCES;31.0;A
2022;04;00;14;ANDALUCES;32.0;A
2022;04;00;18;ANDALUCES;238.0;A
2022;04;00;21;ANDALUCES;9.0;A
2022;04;00;23;ANDALUCES;50.0;A
2022;04;00;29;ANDALUCES;51.0;A
2022;04;00;41;ANDALUCES;34.0;A
2022;04;00;C01;ANDALUCES;12219.0;A
2022;04;00;C02;ANDALUCES;914.0;A
2022;04;00;66;ANDALUCES;37851.0;A
2022;04;00;NC000;ANDALUCES;182.0;A
2022;04;00;00;ANDALUCES;51166.0;A
2022;04;01;04;ANDALUCES;5680.0;A
2022;04;01;11;ANDALUCES;19.0;A
2022;04;01;14;ANDALUCES;20.0;A
2022;04;01;18;ANDALUCES;120.0;A
2022;04;01;21;ANDALUCES;6.0;A
2022;04;01;23;ANDALUCES;24.0;A
2022;04;01;29;ANDALUCES;24.0;A
2022;04;01;41;ANDALUCES;17.0;A
2022;04;01;C01;ANDALUCES;5910.0;A
2022;04;01;C02;ANDALUCES;463.0;A
2022;04;01;66;ANDALUCES;18354.0;A
2022;04;01;NC000;ANDALUCES;91.0;A
2022;04;01;00;ANDALUCES;24818.0;A
2022;04;06;04;ANDALUCES;6094.0;A
2022;04;06;11;ANDALUCES;12.0;A
2022;04;06;14;ANDALUCES;12.0;A
2022;04;06;18;ANDALUCES;118.0;A
2022;04;06;21;ANDALUCES;3.0;A
2022;04;06;23;ANDALUCES;26.0;A
2022;04;06;29;ANDALUCES;27.0;A
2022;04;06;41;ANDALUCES;17.0;A
2022;04;06;C01;ANDALUCES;6309.0;A
2022;04;06;C02;ANDALUCES;451.0;A
2022;04;06;66;ANDALUCES;19497.0;A
2022;04;06;NC000;ANDALUCES;91.0;A
2022;04;06;00;ANDALUCES;26348.0;A
2022;11;00;04;ANDALUCES;20.0;A
2022;11;00;11;ANDALUCES;14353.0;A
2022;11;00;14;ANDALUCES;80.0;A
2022;11;00;18;ANDALUCES;86.0;A
2022;11;00;21;ANDALUCES;49.0;A
2022;11;00;23;ANDALUCES;44.0;A
2022;11;00;29;ANDALUCES;237.0;A
2022;11;00;41;ANDALUCES;387.0;A
2022;11;00;C01;ANDALUCES;15256.0;A
2022;11;00;C02;ANDALUCES;1410.0;A
2022;11;00;66;ANDALUCES;19367.0;A
2022;11;00;NC000;ANDALUCES;116.0;A
2022;11;00;00;ANDALUCES;36149.0;A
2022;11;01;04;ANDALUCES;11.0;A
2022;11;01;11;ANDALUCES;6895.0;A
2022;11;01;14;ANDALUCES;42.0;A
2022;11;01;18;ANDALUCES;43.0;A
2022;11;01;21;ANDALUCES;23.0;A
2022;11;01;23;ANDALUCES;20.0;A
2022;11;01;29;ANDALUCES;111.0;A
2022;11;01;41;ANDALUCES;158.0;A
2022;11;01;C01;ANDALUCES;7303.0;A
2022;11;01;C02;ANDALUCES;701.0;A
2022;11;01;66;ANDALUCES;9679.0;A
2022;11;01;NC000;ANDALUCES;68.0;A
2022;11;01;00;ANDALUCES;17751.0;A
2022;11;06;04;ANDALUCES;9.0;A
2022;11;06;11;ANDALUCES;7458.0;A
2022;11;06;14;ANDALUCES;38.0;A
2022;11;06;18;ANDALUCES;43.0;A
2022;11;06;21;ANDALUCES;26.0;A
2022;11;06;23;ANDALUCES;24.0;A
2022;11;06;29;ANDALUCES;126.0;A
2022;11;06;41;ANDALUCES;229.0;A
2022;11;06;C01;ANDALUCES;7953.0;A
2022;11;06;C02;ANDALUCES;709.0;A
2022;11;06;66;ANDALUCES;9688.0;A
2022;11;06;NC000;ANDALUCES;48.0;A
2022;11;06;00;ANDALUCES;18398.0;A
2022;14;00;04;ANDALUCES;12.0;A
2022;14;00;11;ANDALUCES;36.0;A
2022;14;00;14;ANDALUCES;9249.0;A
2022;14;00;18;ANDALUCES;57.0;A
2022;14;00;21;ANDALUCES;11.0;A
2022;14;00;23;ANDALUCES;63.0;A
2022;14;00;29;ANDALUCES;51.0;A
2022;14;00;41;ANDALUCES;122.0;A
2022;14;00;C01;ANDALUCES;9601.0;A
2022;14;00;C02;ANDALUCES;577.0;A
2022;14;00;66;ANDALUCES;11811.0;A
2022;14;00;NC000;ANDALUCES;65.0;A
2022;14;00;00;ANDALUCES;22054.0;A
2022;14;01;04;ANDALUCES;6.0;A
2022;14;01;11;ANDALUCES;18.0;A
2022;14;01;14;ANDALUCES;4618.0;A
2022;14;01;18;ANDALUCES;22.0;A
2022;14;01;21;ANDALUCES;3.0;A
2022;14;01;23;ANDALUCES;30.0;A
2022;14;01;29;ANDALUCES;21.0;A
2022;14;01;41;ANDALUCES;51.0;A
2022;14;01;C01;ANDALUCES;4769.0;A
2022;14;01;C02;ANDALUCES;273.0;A
2022;14;01;66;ANDALUCES;5929.0;A
2022;14;01;NC000;ANDALUCES;34.0;A
2022;14;01;00;ANDALUCES;11005.0;A
2022;14;06;04;ANDALUCES;6.0;A
2022;14;06;11;ANDALUCES;18.0;A
2022;14;06;14;ANDALUCES;4631.0;A
2022;14;06;18;ANDALUCES;35.0;A
2022;14;06;21;ANDALUCES;8.0;A
2022;14;06;23;ANDALUCES;33.0;A
2022;14;06;29;ANDALUCES;30.0;A
2022;14;06;41;ANDALUCES;71.0;A
2022;14;06;C01;ANDALUCES;4832.0;A
2022;14;06;C02;ANDALUCES;304.0;A
2022;14;06;66;ANDALUCES;5882.0;A
2022;14;06;NC000;ANDALUCES;31.0;A
2022;14;06;00;ANDALUCES;11049.0;A
2022;18;00;04;ANDALUCES;118.0;A
2022;18;00;11;ANDALUCES;92.0;A
2022;18;00;14;ANDALUCES;86.0;A
2022;18;00;18;ANDALUCES;16888.0;A
2022;18;00;21;ANDALUCES;18.0;A
2022;18;00;23;ANDALUCES;180.0;A
2022;18;00;29;ANDALUCES;150.0;A
2022;18;00;41;ANDALUCES;87.0;A
2022;18;00;C01;ANDALUCES;17619.0;A
2022;18;00;C02;ANDALUCES;1357.0;A
2022;18;00;66;ANDALUCES;41687.0;A
2022;18;00;NC000;ANDALUCES;220.0;A
2022;18;00;00;ANDALUCES;60883.0;A
2022;18;01;04;ANDALUCES;56.0;A
2022;18;01;11;ANDALUCES;46.0;A
2022;18;01;14;ANDALUCES;40.0;A
2022;18;01;18;ANDALUCES;8307.0;A
2022;18;01;21;ANDALUCES;6.0;A
2022;18;01;23;ANDALUCES;85.0;A
2022;18;01;29;ANDALUCES;67.0;A
2022;18;01;41;ANDALUCES;43.0;A
2022;18;01;C01;ANDALUCES;8650.0;A
2022;18;01;C02;ANDALUCES;675.0;A
2022;18;01;66;ANDALUCES;20356.0;A
2022;18;01;NC000;ANDALUCES;129.0;A
2022;18;01;00;ANDALUCES;29810.0;A
2022;18;06;04;ANDALUCES;62.0;A
2022;18;06;11;ANDALUCES;46.0;A
2022;18;06;14;ANDALUCES;46.0;A
2022;18;06;18;ANDALUCES;8581.0;A
2022;18;06;21;ANDALUCES;12.0;A
2022;18;06;23;ANDALUCES;95.0;A
2022;18;06;29;ANDALUCES;83.0;A
2022;18;06;41;ANDALUCES;44.0;A
2022;18;06;C01;ANDALUCES;8969.0;A
2022;18;06;C02;ANDALUCES;682.0;A
2022;18;06;66;ANDALUCES;21331.0;A
2022;18;06;NC000;ANDALUCES;91.0;A
2022;18;06;00;ANDALUCES;31073.0;A
2022;21;00;04;ANDALUCES;1.0;A
2022;21;00;11;ANDALUCES;42.0;A
2022;21;00;14;ANDALUCES;25.0;A
2022;21;00;18;ANDALUCES;12.0;A
2022;21;00;21;ANDALUCES;3625.0;A
2022;21;00;23;ANDALUCES;8.0;A
2022;21;00;29;ANDALUCES;14.0;A
2022;21;00;41;ANDALUCES;160.0;A
2022;21;00;C01;ANDALUCES;3887.0;A
2022;21;00;C02;ANDALUCES;344.0;A
2022;21;00;66;ANDALUCES;5540.0;A
2022;21;00;NC000;ANDALUCES;13.0;A
2022;21;00;00;ANDALUCES;9784.0;A
2022;21;01;11;ANDALUCES;26.0;A
2022;21;01;14;ANDALUCES;9.0;A
2022;21;01;18;ANDALUCES;8.0;A
2022;21;01;21;ANDALUCES;1778.0;A
2022;21;01;23;ANDALUCES;3.0;A
2022;21;01;29;ANDALUCES;4.0;A
2022;21;01;41;ANDALUCES;76.0;A
2022;21;01;C01;ANDALUCES;1904.0;A
2022;21;01;C02;ANDALUCES;169.0;A
2022;21;01;66;ANDALUCES;2787.0;A
2022;21;01;NC000;ANDALUCES;9.0;A
2022;21;01;00;ANDALUCES;4869.0;A
2022;21;06;04;ANDALUCES;1.0;A
2022;21;06;11;ANDALUCES;16.0;A
2022;21;06;14;ANDALUCES;16.0;A
2022;21;06;18;ANDALUCES;4.0;A
2022;21;06;21;ANDALUCES;1847.0;A
2022;21;06;23;ANDALUCES;5.0;A
2022;21;06;29;ANDALUCES;10.0;A
2022;21;06;41;ANDALUCES;84.0;A
2022;21;06;C01;ANDALUCES;1983.0;A
2022;21;06;C02;ANDALUCES;175.0;A
2022;21;06;66;ANDALUCES;2753.0;A
2022;21;06;NC000;ANDALUCES;4.0;A
2022;21;06;00;ANDALUCES;4915.0;A
2022;23;00;04;ANDALUCES;12.0;A
2022;23;00;11;ANDALUCES;17.0;A
2022;23;00;14;ANDALUCES;39.0;A
2022;23;00;18;ANDALUCES;88.0;A
2022;23;00;21;ANDALUCES;4.0;A
2022;23;00;23;ANDALUCES;6210.0;A
2022;23;00;29;ANDALUCES;24.0;A
2022;23;00;41;ANDALUCES;22.0;A
2022;23;00;C01;ANDALUCES;6416.0;A
2022;23;00;C02;ANDALUCES;438.0;A
2022;23;00;66;ANDALUCES;8954.0;A
2022;23;00;NC000;ANDALUCES;51.0;A
2022;23;00;00;ANDALUCES;15859.0;A
2022;23;01;04;ANDALUCES;6.0;A
2022;23;01;11;ANDALUCES;11.0;A
2022;23;01;14;ANDALUCES;20.0;A
2022;23;01;18;ANDALUCES;37.0;A
2022;23;01;21;ANDALUCES;1.0;A
2022;23;01;23;ANDALUCES;3012.0;A
2022;23;01;29;ANDALUCES;11.0;A
2022;23;01;41;ANDALUCES;9.0;A
2022;23;01;C01;ANDALUCES;3107.0;A
2022;23;01;C02;ANDALUCES;227.0;A
2022;23;01;66;ANDALUCES;4546.0;A
2022;23;01;NC000;ANDALUCES;24.0;A
2022;23;01;00;ANDALUCES;7904.0;A
2022;23;06;04;ANDALUCES;6.0;A
2022;23;06;11;ANDALUCES;6.0;A
2022;23;06;14;ANDALUCES;19.0;A
2022;23;06;18;ANDALUCES;51.0;A
2022;23;06;21;ANDALUCES;3.0;A
2022;23;06;23;ANDALUCES;3198.0;A
2022;23;06;29;ANDALUCES;13.0;A
2022;23;06;41;ANDALUCES;13.0;A
2022;23;06;C01;ANDALUCES;3309.0;A
2022;23;06;C02;ANDALUCES;211.0;A
2022;23;06;66;ANDALUCES;4408.0;A
2022;23;06;NC000;ANDALUCES;27.0;A
2022;23;06;00;ANDALUCES;7955.0;A
2022;29;00;04;ANDALUCES;70.0;A
2022;29;00;11;ANDALUCES;435.0;A
2022;29;00;14;ANDALUCES;305.0;A
2022;29;00;18;ANDALUCES;356.0;A
2022;29;00;21;ANDALUCES;36.0;A
2022;29;00;23;ANDALUCES;203.0;A
2022;29;00;29;ANDALUCES;18286.0;A
2022;29;00;41;ANDALUCES;290.0;A
2022;29;00;C01;ANDALUCES;19981.0;A
2022;29;00;C02;ANDALUCES;3156.0;A
2022;29;00;66;ANDALUCES;48319.0;A
2022;29;00;NC000;ANDALUCES;185.0;A
2022;29;00;00;ANDALUCES;71641.0;A
2022;29;01;04;ANDALUCES;39.0;A
2022;29;01;11;ANDALUCES;207.0;A
2022;29;01;14;ANDALUCES;144.0;A
2022;29;01;18;ANDALUCES;175.0;A
2022;29;01;21;ANDALUCES;21.0;A
2022;29;01;23;ANDALUCES;100.0;A
2022;29;01;29;ANDALUCES;9029.0;A
2022;29;01;41;ANDALUCES;151.0;A
2022;29;01;C01;ANDALUCES;9866.0;A
2022;29;01;C02;ANDALUCES;1577.0;A
2022;29;01;66;ANDALUCES;24396.0;A
2022;29;01;NC000;ANDALUCES;97.0;A
2022;29;01;00;ANDALUCES;35936.0;A
2022;29;06;04;ANDALUCES;31.0;A
2022;29;06;11;ANDALUCES;228.0;A
2022;29;06;14;ANDALUCES;161.0;A
2022;29;06;18;ANDALUCES;181.0;A
2022;29;06;21;ANDALUCES;15.0;A
2022;29;06;23;ANDALUCES;103.0;A
2022;29;06;29;ANDALUCES;9257.0;A
2022;29;06;41;ANDALUCES;139.0;A
2022;29;06;C01;ANDALUCES;10115.0;A
2022;29;06;C02;ANDALUCES;1579.0;A
2022;29;06;66;ANDALUCES;23923.0;A
2022;29;06;NC000;ANDALUCES;88.0;A
2022;29;06;00;ANDALUCES;35705.0;A
2022;41;00;04;ANDALUCES;60.0;A
2022;41;00;11;ANDALUCES;435.0;A
2022;41;00;14;ANDALUCES;218.0;A
2022;41;00;18;ANDALUCES;125.0;A
2022;41;00;21;ANDALUCES;223.0;A
2022;41;00;23;ANDALUCES;113.0;A
2022;41;00;29;ANDALUCES;162.0;A
2022;41;00;41;ANDALUCES;17032.0;A
2022;41;00;C01;ANDALUCES;18368.0;A
2022;41;00;C02;ANDALUCES;1842.0;A
2022;41;00;66;ANDALUCES;25898.0;A
2022;41;00;NC000;ANDALUCES;141.0;A
2022;41;00;00;ANDALUCES;46249.0;A
2022;41;01;04;ANDALUCES;30.0;A
2022;41;01;11;ANDALUCES;220.0;A
2022;41;01;14;ANDALUCES;118.0;A
2022;41;01;18;ANDALUCES;66.0;A
2022;41;01;21;ANDALUCES;99.0;A
2022;41;01;23;ANDALUCES;53.0;A
2022;41;01;29;ANDALUCES;70.0;A
2022;41;01;41;ANDALUCES;8359.0;A
2022;41;01;C01;ANDALUCES;9015.0;A
2022;41;01;C02;ANDALUCES;941.0;A
2022;41;01;66;ANDALUCES;12792.0;A
2022;41;01;NC000;ANDALUCES;69.0;A
2022;41;01;00;ANDALUCES;22817.0;A
2022;41;06;04;ANDALUCES;30.0;A
2022;41;06;11;ANDALUCES;215.0;A
2022;41;06;14;ANDALUCES;100.0;A
2022;41;06;18;ANDALUCES;59.0;A
2022;41;06;21;ANDALUCES;124.0;A
2022;41;06;23;ANDALUCES;60.0;A
2022;41;06;29;ANDALUCES;92.0;A
2022;41;06;41;ANDALUCES;8673.0;A
2022;41;06;C01;ANDALUCES;9353.0;A
2022;41;06;C02;ANDALUCES;901.0;A
2022;41;06;66;ANDALUCES;13106.0;A
2022;41;06;NC000;ANDALUCES;72.0;A
2022;41;06;00;ANDALUCES;23432.0;A
